"URI","Label","Definition","Notation","Status","AcceptedDate","skos:exactMatch"
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NBR","Number","","NBR","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NR","Number","","NR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NR_HAB","Number per inhabitant","","NR_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NR_GDP","Number per GDP","","NR_GDP","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000","Thousands","","1000","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS","Thousand","","THS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO","Million","","MIO","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MRD","Milliards","","MRD","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/BN","Billion","","BN","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/HAB","Inhabitants/persons/capita","","HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/100HAB","Per 100 inhabitants","","100HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000HAB","Per 1 000 inhabitants","","1000HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/100000HAB","Per 100,000 inhabitants","","100000HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2000_HAB","Index per inhabitant, 2000=100","","I2000_HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2005_HAB","Index per inhabitant, 2005=100","","I2005_HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_HAB","Per million of inhabitants","","MIO_HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/HAB_PER_","Inhabitants per ...","","HAB_PER_","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/HAB_KM2","Inhabitants per square kilometre","","HAB_KM2","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KM_1000KM2","Kilometres per 1 000 km2","","KM_1000KM2","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_KG","Euro per kilogram","","EUR_KG","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_CLV00_KG","Euro per kilogram (Euro: chain-linked volumes, reference year 2000, at 2000 exchange rates)","","EUR_CLV00_KG","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_CLV05_KG","Euro per kilogram (Euro: chain-linked volumes, reference year 2005, at 2005 exchange rates)","","EUR_CLV05_KG","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HA","Euro per hectare","","EUR_HA","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB","Euro per inhabitant","","EUR_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","","EUR_HAB_EU","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_CLV00","Euro per inhabitant, volume reference and exchange rates 2000","","EUR_HAB_CLV00","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_CLV05","Euro per inhabitant, volume reference and exchange rates 2005","","EUR_HAB_CLV05","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_KP00","Euro per inhabitant (at constant 2000 prices)","","EUR_HAB_KP00","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HRS","Euro per hour worked","","EUR_HRS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HA","National currency per hectare","","NAC_HA","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HAB","National currency per inhabitant","","NAC_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HAB_CLV00","National currency per inhabitant, volume reference exchange rates 2000","","NAC_HAB_CLV00","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HAB_CLV05","National currency per inhabitant, volume reference exchange rates 2005","","NAC_HAB_CLV05","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HRS","National currency per hour worked","","NAC_HRS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_KG","Purchasing power standard (PPS) per kilogram","","PPS_KG","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HAB","Purchasing power standard (PPS) per inhabitant","","PPS_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","","PPS_HAB_EU","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR","Euro","","EUR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_EUR","Thousand euro","","THS_EUR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000EUR","Thousands of euro","","1000EUR","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR","Million euro","","MIO_EUR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_KP00","Million euro (at constant 2000 prices)","","MIO_EUR_KP00","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_KP10","Million euro (at constant 2010 prices)","","MIO_EUR_KP10","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_KP11","Million euro (at constant 2011 prices)","","MIO_EUR_KP11","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_KP_PRE","Million euro (at prices of the previous year)","","MIO_EUR_KP_PRE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_CLV2000","Million euro, chain-linked volumes, reference year 2000 (at 2000 exchange rates)","","MIO_EUR_CLV2000","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_CLV2005","Million euro, chain-linked volumes, reference year 2005 (at 2005 exchange rates)","","MIO_EUR_CLV2005","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_EUR_AVG_3Y2008","Millions of euro, annual average 2008 - 2010","","MIO_EUR_AVG_3Y2008","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_M3_CLV2005","Euro per cubic metre (Euro: chain-linked volumes, reference year 2005, at 2005 exchange rates)","","EUR_M3_CLV2005","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MRD_EUR","Milliards of euro (from 1.1.1999)/ECU (up to 31.12.1998)","","MRD_EUR","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/BN_EUR","Billion euro","","BN_EUR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/CT","Euro cent","","CT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/ECU","European currency unit (Ecu)","","ECU","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC","National currency","","NAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000NAC","Thousands of national currency (including 'euro fixed' series for euro area countries)","","1000NAC","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_NAC","Thousand units of national currency","","THS_NAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAC","Million units of national currency","","MIO_NAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAC_KP00","Million units of national currency at constant 2000 prices","","MIO_NAC_KP00","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAC_KP_PRE","Million units of national currency at prices of the previous year","","MIO_NAC_KP_PRE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAC_CLV2000","Million units of national currency, chain-linked volumes, reference year 2000","","MIO_NAC_CLV2000","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAC_CLV2005","Million units of national currency, chain-linked volumes, reference year 2005","","MIO_NAC_CLV2005","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MRD_NAC","Milliards of national currency (including 'euro fixed' series for euro area countries)","","MRD_NAC","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/BN_NAC","Billion units of national currency","","BN_NAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAT","National currency (former currencies of the euro area countries)","","NAT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_NAT","Million units of national currency (former currencies of the euro area countries)","","MIO_NAT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS","Purchasing power standard (PPS)","","PPS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_KP00_HAB","Purchasing Power Standard per inhabitant at constant 2000 prices","","PPS_KP00_HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HAB_KP05","Purchasing power standard (PPS) per inhabitant at constant 2005 prices","","PPS_HAB_KP05","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PPS","Million purchasing power standards (PPS)","","MIO_PPS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PPS_KP00","Million purchasing power standards (PPS) at 2000 prices","","MIO_PPS_KP00","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PPS_KP05","Million purchasing power standards (PPS) at 2005 prices","","MIO_PPS_KP05","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PPCS","Million purchasing power standards based on final consumption","","MIO_PPCS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPCS_HAB","Purchasing power standard based on final consumption per inhabitant","","PPCS_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/GDP_EUR","Nominal GDP; absolute level in milliards of euro","","GDP_EUR","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T","Tonne","","T","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T_HAB","Tonnes per capita","","T_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000T","Thousands of tonnes","","1000T","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_T","Thousand tonnes","","THS_T","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000T_DAY","1000 tonnes per day","","1000T_DAY","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T_O2_DAY","Tonnes O2/day","","T_O2_DAY","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T_CO2_EQVT","Tonnes of CO2-equivalent","","T_CO2_EQVT","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KG_HAB","Kilograms per capita","","KG_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/GR_HAB","Grams per capita","","GR_HAB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/TPW","Tonnes product weight","","TPW","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/TLW","Tonnes live weight","","TLW","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T_AI","Tonnes of active ingredient","","T_AI","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_T","Million tonnes","","MIO_T","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_T","Euro per tonne","","EUR_T","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_T","National currency per tonne","","NAC_T","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/T_HA","Tonnes per hectare","","T_HA","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KGOE_1000EUR","Kilogram of oil equivalent per 1000 euro","","KGOE_1000EUR","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KGOE_M2","Kilograms of oil equivalent (KGOE) per square metre","","KGOE_M2","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000TOE","Thousand tonnes of oil equivalent (TOE)","","1000TOE","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_TOE","Thousand TOE (tonnes of oil equivalent)","","THS_TOE","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_TOE","Million tonnes of oil equivalent (TOE)","","MIO_TOE","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KTOE","Thousand tonnes of oil equivalent (TOE)","","KTOE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MTOE","Million tonnes of oil equivalent (TOE)","","MTOE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/GT","Gross tonnage (GT)","","GT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_GT","Gross tonnage (GT) in thousand","","THS_GT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_GTKM","Million gross tonne-kilometres","","MIO_GTKM","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/THS_TKM","Thousand tonne-kilometre (TKM)","","THS_TKM","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000TKM","Thousands of Tonne-kilometre","","1000TKM","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_TKM","Million tonne-kilometre (TKM)","","MIO_TKM","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_TKM_OFF","Millions of Tonne-Kilometre offered","","MIO_TKM_OFF","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PASS","Passengers","","PASS","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000PASS","1000 Passengers","","1000PASS","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000PASF","1000 passengers (excluding cruise passengers)","","1000PASF","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000PASC","1000 cruise passengers starting and ending a cruise","","1000PASC","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/1000PAST","1000 cruise passengers on excursion","","1000PAST","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PKM","Millions of passenger-kilometres","","MIO_PKM","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC","Percentage","","PC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_AREA","Percentage of area","","PC_AREA","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP","Percentage of total population","","PC_POP","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_Y20_29","Population - as a percentage of the population aged 20-29","","PC_POP_Y20_29","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_Y25_29","Population - as a percentage of the population aged 25-29","","PC_POP_Y25_29","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_GRAD","Population - as a percentage of total graduation","","PC_POP_GRAD","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_PART","Population - as a percentage of total participation","","PC_POP_PART","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_STUD","Population - as a % of total students","","PC_POP_STUD","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_FSTUD","Population - as a % of total foreign students","","PC_POP_FSTUD","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_UP95","Percentage of total population - upper boundary of the 95% confidence interval","","PC_POP_UP95","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_POP_LW95","Percentage of total population - lower boundary of the 95% confidence interval","","PC_POP_LW95","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ACT","Percentage of active population","","PC_ACT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ACT_HC","Percentage of active population - numerator in head count (HC)","","PC_ACT_HC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ACT_FTE","Percentage of active population - numerator in full-time equivalent (FTE)","","PC_ACT_FTE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_INAC","Percentage of inactive population","","PC_INAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_MOB","Percentage of job-to-job mobile HRST","","PC_MOB","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TSC","Percentage of total revenues from taxes and social contributions","","PC_TSC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP","Percentage of total employment","","PC_EMP","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP_HC","Percentage of total employment - numerator in head count (HC)","","PC_EMP_HC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP_FTE","Percentage of total employment - numerator in full-time equivalent (FTE)","","PC_EMP_FTE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_UNE","Percentage of unemployment","","PC_UNE","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_GDP","Percentage of gross domestic product (GDP)","","PC_GDP","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_BEN","Percentage of total benefits","","PC_BEN","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EXP","Percentage of total expenditure","","PC_EXP","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_REC","Percentage of total receipts","","PC_REC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_CHE","Percentual share of total current health expenditure (CHE)","","PC_CHE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_WRL","Percentage of world total","","PC_WRL","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT","Percentage of total","","PC_TOT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TAX","Percentage of total taxation","","PC_TAX","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT_HRS","Percentage of total (based on hours worked)","","PC_TOT_HRS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_HH","Percentage of households","","PC_HH","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_CANT","Cannot afford - percentage","","PC_CANT","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP_CUSE","Percentage of employees using a computer","","PC_EMP_CUSE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP_IACC","Percentage of employees working in an enterprise with internet access","","PC_EMP_IACC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT","Percentage of enterprises","","PC_ENT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_CUSE","Percentage of the enterprises which use a computer","","PC_ENT_CUSE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_IACC","Percentage of the enterprises with internet access","","PC_ENT_IACC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_ISELL","Percentage of the enterprises which sold over the internet over the last calendar year","","PC_ENT_ISELL","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TURN","Percentage of turnover","","PC_TURN","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_HH_IACC","Percentage of households with internet access at home","","PC_HH_IACC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND","Percentage of individuals","","PC_IND","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_C3","Percentage of individuals who used a computer within the last 3 months","","PC_IND_C3","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_CEVR","Percentage of individuals who used a computer, ever","","PC_IND_CEVR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_ILT12","Percentage of individuals who used internet within the last year","","PC_IND_ILT12","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_IU3","Percentage of individuals who used internet in the last 3 months","","PC_IND_IU3","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_CTMT3YX","Percentage of individuals who have taken a computer course more than 3 years ago or never","","PC_IND_CTMT3YX","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_CIANY","Percentage of individuals who have done at least one of the listed computer or internet activities","","PC_IND_CIANY","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_PNT","Percentage points","","PC_PNT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_BLT12","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","","PC_IND_BLT12","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_BMT12X","Percentage  of individuals who ordered goods or services, over the internet, for private use, more than a year ago or who never did","","PC_IND_BMT12X","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_UMPH","Percentage of individuals who use a mobile phone","","PC_IND_UMPH","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_IUPH1","Percentage of individuals who used internet for telephoning or video calls in the last 3 months","","PC_IND_IUPH1","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_IUMFXP","Percentage of individuals who downloaded/listened to/watched/exchanged/podcasted music or films in the last 3 months","","PC_IND_IUMFXP","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_AVPAYX","Percentage of individuals who didn't pay for online audiovisual contents in the last 3 months","","PC_IND_AVPAYX","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_IBUY","Percentage of enterprises which purchased over the internet over the last calendar year","","PC_ENT_IBUY","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_PURCH","Percentage of total purchases","","PC_ENT_PURCH","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_OBUY","Percentage of enterprises which purchased over networks other than the internet over the last calendar year","","PC_ENT_OBUY","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_OSELL","Percentage of enterprises which sold over networks other than the internet over the last calendar year","","PC_ENT_OSELL","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_ITSPRCR","Percentage of enterprises which recruited or tried to recruit personnel for jobs requiring ICT specialist skills","","PC_ENT_ITSPRCR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_ITSPRCR2","Percentage of enterprises which recruited / tried to recruit personnel for jobs requiring ICT specialist skills (reduced comparability with 2007)","","PC_ENT_ITSPRCR2","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_ITSPVAC","Percentage of enterprises which had hard-to-fill vacancies for jobs requiring ICT specialist skills","","PC_ENT_ITSPVAC","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_ITUSRCR","Percentage of enterprises which recruited or tried to recruit personnel for jobs requiring skills in the use of ICT","","PC_ENT_ITUSRCR","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_VAL_ISELL","Percentage of internet sales","","PC_VAL_ISELL","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_FAT","Fat content (% of product weight)","","PC_FAT","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_PRO","Protein content (% of product weight)","","PC_PRO","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT_PERS","Percentage of total (based on persons)","","PC_TOT_PERS","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT_HAB","Percentage of total (based on inhabitants)","","PC_TOT_HAB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT_FTE","Percentage of total (based on full-time equivalents)","","PC_TOT_FTE","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_TOT_JOB","Percentage of total (based on jobs)","","PC_TOT_JOB","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_SAV","Percentage of savings","","PC_SAV","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/IDX","Index","","IDX","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2010","Index, 2010=100","","I2010","valid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2009","Index, 2009=100","","I2009","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2008","Index, 2008=100","","I2008","invalid","2013-09-24",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2006","Index, 2006=100","","I2006","invalid","2013-09-24",
